uLabel ID,h1,h2,h3,h4,h5,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo1 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo2 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo3 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp,uMyo4 ID,d1,d2,d3,d4,d5,d6,d7,ds0,ds1,ds2,ds3,q1,q2,q3,q4,ax,ay,az,dev_yaw,dev_pitch,dev_roll,Timestamp
1,31672,28044,30668,30144,31040,-148,-266,16731,-87,0,-3,1709861936.9104621,0,18312,18311,18362,18428,18471,18464,18341,18145,15762,480,217,165,19959,22836,-4547,-9136,2551,-15938,4924,0,0,0,1709861936.9276118,1,17207,17179,17174,17147,17076,16969,16957,16851,5488,579,213,237,15249,13053,-1773,24857,-6815,-13591,7125,0,0,0,1709861936.9276118,2,11700,11496,11405,11623,11894,12009,11956,12074,28621,1255,301,199,21857,-19264,-9157,9552,117,16706,-1751,0,0,0,1709861936.9276118
1,31740,25796,30740,30172,31056,-148,-266,16731,-87,0,-3,1709861937.0245137,0,17555,17569,17589,17564,17513,17494,17462,17426,9100,277,74,89,19898,22800,-4707,-9276,2295,-15861,5826,0,0,0,1709861937.039695,1,17449,17481,17489,17487,17483,17477,17481,17489,8764,31,42,38,15213,12936,-1693,24946,-5560,-14730,6651,0,0,0,1709861937.039695,2,12112,12131,12134,12142,12103,12106,12099,12094,31385,86,18,30,21883,-19333,-9046,9458,-3816,16774,-454,0,0,0,1709861937.039695
1,31584,29768,30572,30116,31000,-148,-266,16731,-87,0,-3,1709861937.1497345,0,17573,17604,17635,17641,17639,17671,17701,17712,10104,175,146,75,20083,22615,-4669,-9348,3137,-15302,4433,0,0,0,1709861937.167721,1,18520,18528,18512,18511,18519,18508,18468,18523,17017,54,59,44,15329,13182,-1760,24740,-3324,-13806,6508,0,0,0,1709861937.167721,2,12328,12353,12348,12361,12395,12417,12427,12401,33494,174,52,50,21783,-19445,-8990,9514,-5727,15547,1027,0,0,0,1709861937.167721
1,31556,30464,29452,30140,31020,-148,-266,16731,-87,0,-3,1709861937.2695723,0,17985,17970,17963,17932,17944,17947,17959,17910,12538,54,75,48,20021,22773,-4396,-9228,1970,-15547,5569,0,0,0,1709861937.2843814,1,18885,18946,18863,18654,18506,18445,18439,18478,18144,1088,273,158,15190,13422,-1679,24703,-5007,-13471,7987,0,0,0,1709861937.2843814,2,12276,12216,12169,12117,12100,12122,12162,12168,31794,281,69,77,21732,-19490,-8982,9545,-1486,16970,-3281,0,0,0,1709861937.2843814
1,31592,30552,27400,30336,30980,-148,-266,16731,-87,0,-3,1709861937.3824255,0,18301,18304,18286,18275,18291,18317,18350,18356,15408,142,45,38,20010,22735,-4486,-9303,2473,-16458,5391,0,0,0,1709861937.3973353,1,17727,17775,17759,17725,17696,17644,17604,17594,10452,341,116,43,15150,13410,-1612,24738,-5809,-14867,6725,0,0,0,1709861937.3973353,2,11993,11989,11994,11982,11983,11985,11994,12012,30396,38,23,23,21718,-19608,-8823,9484,-1828,16270,-1797,0,0,0,1709861937.3973353
1,31508,30624,29772,30108,31020,-148,-266,16731,-87,0,-3,1709861937.4925191,0,18510,18521,18550,18554,18537,18553,18552,18536,17241,63,57,11,20034,22750,-4406,-9252,910,-15769,4798,0,0,0,1709861937.5075483,1,17375,17357,17324,17304,17317,17305,17311,17316,7537,111,70,19,15158,13170,-1377,24876,-5191,-14177,6442,0,0,0,1709861937.5075483,2,11991,12000,11999,11982,11991,11997,12004,12028,30455,49,24,42,21611,-19530,-9124,9603,-1640,15626,-1410,0,0,0,1709861937.5075483
1,31588,30584,30580,29876,31020,-148,-266,16731,-87,0,-3,1709861937.5961547,0,18534,18556,18463,18332,18334,18407,18444,18448,16446,389,187,13,20062,22740,-4584,-9129,1534,-14855,4946,0,0,0,1709861937.6124718,1,17648,17719,17790,17805,17792,17762,17727,17714,10885,257,85,57,15114,13013,-1545,24976,-3917,-13636,5955,0,0,0,1709861937.6124718,2,12144,12163,12146,12135,12141,12138,12088,12079,31498,116,100,24,21529,-19614,-9316,9431,-1998,14989,396,0,0,0,1709861937.6124718
1,31516,30552,30704,25992,31056,-148,-266,16731,-87,0,-3,1709861937.7124329,0,17949,18037,18119,18079,17952,17872,17865,17866,12667,522,90,33,19941,22818,-4742,-9118,1741,-15452,5453,0,0,0,1709861937.729038,1,18349,18312,18312,18319,18321,18330,18321,18347,15539,54,44,31,15063,12777,-1490,25131,-6308,-14168,6867,0,0,0,1709861937.729038,2,11953,11936,11952,12011,12081,12109,12130,12186,30821,442,159,146,21541,-19550,-9442,9412,-2587,17072,-2039,0,0,0,1709861937.729038
1,31568,30600,30756,25944,30944,-148,-266,16731,-87,0,-3,1709861937.8242896,0,17972,17957,17898,17817,17780,17739,17749,17773,11613,459,149,77,19994,22789,-4551,-9174,1964,-16253,5334,0,0,0,1709861937.8403313,1,18967,18977,18973,18982,18979,18952,18906,18857,20521,191,112,70,15133,12758,-1202,25114,-5599,-14260,7637,0,0,0,1709861937.8403313,2,12225,12229,12231,12244,12251,12228,12194,12198,32264,90,53,6,21555,-19415,-9459,9639,-2221,17472,-1252,0,0,0,1709861937.8403313
1,31532,30552,30584,29632,31040,-148,-266,16731,-87,0,-3,1709861937.9360187,0,17835,17763,17739,17750,17758,17767,17807,17839,11186,191,75,17,20092,22767,-4474,-9051,1897,-15725,4378,0,0,0,1709861937.9526541,1,18490,18513,18500,18484,18499,18499,18464,18389,16766,131,141,63,15202,12842,-1224,25029,-4298,-14167,6572,0,0,0,1709861937.9526541,2,12185,12202,12235,12234,12208,12194,12166,12165,32053,140,8,24,21397,-19471,-9596,9742,-1588,16494,-1048,0,0,0,1709861937.9526541
1,31540,30572,30640,29080,30844,-148,-266,16731,-87,0,-3,1709861938.0477035,0,17935,17948,17989,18024,18064,18054,18056,18032,13030,247,70,61,19967,22877,-4559,-9005,1630,-15067,5813,0,0,0,1709861938.0648544,1,17553,17569,17607,17665,17713,17687,17631,17549,9902,326,50,23,15132,12803,-1279,25088,-6047,-13373,6912,0,0,0,1709861938.0648544,2,12136,12133,12110,12090,12082,12120,12150,12156,31441,134,42,3,21439,-19419,-9667,9683,-1734,16174,-2168,0,0,0,1709861938.0648544
