uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 d8,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ds4,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 d8,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ds4,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 d8,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ds4,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,uM4 d4,uM4 d5,uM4 d6,uM4 d7,uM4 d8,uM4 ds1,uM4 ds2,uM4 ds3,uM4 ds4,uM4 ax,uM4 ay,uM4 az,uM4 dev_yaw,uM4 dev_pitch,uM4 dev_roll,uM4 Timestamp
1,31696,28152,28360,29592,31024,3003,15621,6133,-1874,0,-1830,1.110687017440796,0,18471,18472,18479,18539,18613,18671,18746,18772,17691,584,219,170,-915,15942,540,0,0,0,1.110687017440796,1,18433,18375,18357,18404,18439,18393,18461,18574,16364,257,216,117,5931,15203,-1440,0,0,0,1.110687017440796,2,12002,12047,12078,12103,12180,12224,12167,12161,31425,365,63,121,4616,-16085,4760,0,0,0,1.110687017440796
1,31728,24796,28516,29680,31032,5063,15795,4114,-1865,0,-1822,1.1446876525878906,0,18788,18720,18613,18446,18305,18329,18361,18416,16906,920,221,232,-996,16539,-146,0,0,0,1.1446876525878906,1,18984,18963,18842,18689,18611,18655,18625,18639,18936,727,316,193,5671,15139,-1322,0,0,0,1.1446876525878906,2,12299,12305,12328,12311,12352,12387,12469,12589,33504,404,254,222,4808,-15974,3521,0,0,0,1.1446876525878906
1,31824,15716,28304,29908,31020,3430,13112,10530,-1863,0,-1813,1.1825783252716064,0,18397,18312,18159,18166,18302,18470,18204,18419,15357,372,389,247,-755,16079,727,0,0,0,1.1825783252716064,1,18959,18922,18912,18826,18781,18726,18705,18742,19501,479,146,99,5797,15511,-1297,0,0,0,1.1825783252716064,2,12343,12433,12417,12507,12608,12664,12616,12553,34605,559,89,134,3484,-15798,4023,0,0,0,1.1825783252716064
1,31836,15624,28420,29952,31004,4179,15455,4744,-1853,0,-1803,1.209498643875122,0,18034,18085,18061,18050,18033,18137,18166,18161,13655,224,160,41,122,16544,289,0,0,0,1.209498643875122,1,18849,18904,18906,18854,18770,18625,18583,18656,19075,674,131,26,5313,15255,-1776,0,0,0,1.209498643875122,2,12215,12308,12447,12539,12580,12679,12679,12518,34429,801,338,89,3974,-15318,3978,0,0,0,1.209498643875122
1,31840,15612,28724,30024,31048,2080,16259,4944,-1825,0,-1780,1.2445306777954102,0,17918,18007,18044,18028,17908,17837,17816,17818,12304,497,34,55,-576,16352,-114,0,0,0,1.2445306777954102,1,18528,18666,18836,18799,19025,18866,18437,18194,18279,1267,607,133,5629,14857,-2579,0,0,0,1.2445306777954102,2,12141,12159,12195,12190,12201,12095,12123,12179,31747,127,117,99,5335,-15060,3727,0,0,0,1.2445306777954102
1,31316,15624,29164,30008,31076,5051,14109,4673,-1821,0,-1776,1.2785909175872803,0,17942,17748,17629,17662,17698,17766,17804,17660,10837,295,282,305,-832,15677,1140,0,0,0,1.2785909175872803,1,18770,18808,18580,18466,18684,18918,18682,18267,18103,138,1011,346,4244,14652,-1255,0,0,0,1.2785909175872803,2,12167,12267,12362,12395,12418,12474,12319,12423,33289,397,123,243,3828,-15607,2626,0,0,0,1.2785909175872803
1,29164,15976,29760,29976,31100,4763,14245,2837,-1837,0,-1788,1.311471700668335,0,17754,17885,17771,17602,17440,17382,17397,17434,9593,1011,232,126,148,15904,928,0,0,0,1.311471700668335,1,18198,18226,18277,18303,18324,18382,18398,18381,15417,338,170,83,5627,14783,-1051,0,0,0,1.311471700668335,2,12275,12244,12192,12208,12190,12225,12234,12267,32299,156,39,32,2914,-15696,3531,0,0,0,1.311471700668335
1,27476,24004,30240,29996,31132,4945,16191,2661,-1840,0,-1788,1.3395342826843262,0,17561,17548,17430,17358,17384,17406,17272,17307,8194,380,377,114,84,16053,789,0,0,0,1.3395342826843262,1,17750,17530,17654,17998,17852,17528,17513,17958,10711,213,997,134,5029,15386,-711,0,0,0,1.3395342826843262,2,12325,12367,12325,12247,12212,12265,12234,12130,32568,266,255,139,2883,-16548,3365,0,0,0,1.3395342826843262
1,22500,29256,30420,29936,31096,2637,15733,5095,-1835,0,-1779,1.3700230121612549,0,17299,17247,17170,17018,16938,17005,17183,17321,6109,748,145,38,-1201,15438,1157,0,0,0,1.3700230121612549,1,18021,18023,18178,18266,18311,18409,18479,18219,14834,804,329,63,3654,15532,-961,0,0,0,1.3700230121612549,2,12079,12106,12085,11841,11850,11795,11703,11714,29637,779,373,122,3339,-15925,3406,0,0,0,1.3700230121612549
1,16476,29612,30480,29928,31028,4508,14375,5749,-1841,0,-1781,1.4026598930358887,0,17420,17461,17516,17550,17648,17717,17699,17563,9502,546,160,56,-1145,15945,414,0,0,0,1.4026598930358887,1,18313,18543,18556,17879,17103,17082,17732,18069,12205,2935,929,86,5855,14492,-937,0,0,0,1.4026598930358887,2,11920,12074,12163,12227,12255,12306,12274,12192,31875,580,264,148,3916,-15830,3264,0,0,0,1.4026598930358887
