uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 ds0,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 ds0,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 ds0,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31484,30580,30352,30184,31064,5381,11228,-2149,-2223,0,-318,1709863215.9522722,0,17256,17280,17257,17220,17212,17215,17228,17240,6836,120,38,16,-4389,-14313,8469,0,0,0,1709863215.966172,1,18003,17968,17914,17880,17915,17953,17986,18008,12555,242,37,15,3509,-15979,4656,0,0,0,1709863215.966172,2,12327,12334,12310,12298,12304,12340,12339,12323,33039,62,55,11,-1203,16440,-2361,0,0,0,1709863215.966172,3,,,,,,,,,,,,,,,,,0,0,1709863215.966172,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863215.966172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31480,30580,30688,29848,31076,4915,13607,-1316,-2217,0,-314,1709863216.0508063,0,17517,17582,17594,17586,17558,17588,17647,17535,9535,84,173,84,-6080,-14106,6506,0,0,0,1709863216.0649786,1,17953,17878,17761,17688,17661,17656,17757,17865,11147,575,97,29,2582,-15627,4139,0,0,0,1709863216.0649786,2,12411,12391,12365,12358,12385,12448,12460,12409,33690,172,77,35,-566,15764,-2324,0,0,0,1709863216.0649786,3,,,,,,,,,,,,,,,,,0,0,1709863216.0649786,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.0649786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31596,30644,30740,26052,31016,3288,16642,-3458,-2185,0,-295,1709863216.1449142,0,17968,17965,17982,17996,18025,18083,18125,18138,13210,329,142,84,-5051,-14298,6960,0,0,0,1709863216.1580498,1,17699,17679,17697,17719,17707,17724,17773,17809,10735,173,140,44,1930,-15840,4264,0,0,0,1709863216.1580498,2,12604,12588,12553,12555,12546,12543,12560,12546,34958,89,47,55,-1308,16631,-1221,0,0,0,1709863216.1580498,3,,,,,,,,,,,,,,,,,0,0,1709863216.1580498,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.1580498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31552,30596,30712,26612,31020,5805,14374,-763,-2195,0,-294,1709863216.2414203,0,18760,18779,18749,18717,18688,18676,18673,18663,18633,215,79,51,-4132,-14384,7534,0,0,0,1709863216.2550414,1,17885,17865,17868,17904,17918,17938,18003,18081,12390,314,194,114,2763,-16223,4300,0,0,0,1709863216.2550414,2,12645,12675,12670,12679,12693,12708,12723,12738,35994,121,64,67,-1414,16509,-2406,0,0,0,1709863216.2550414,3,,,,,,,,,,,,,,,,,0,0,1709863216.2550414,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.2550414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31516,30584,30580,29960,31072,4395,14403,-978,-2190,0,-275,1709863216.3403916,0,18748,18778,18832,18881,18874,18835,18813,18808,19497,220,79,34,-4707,-14069,7387,0,0,0,1709863216.3529234,1,18255,18234,18177,18135,18142,18150,18166,18187,14374,211,82,20,3511,-16142,3848,0,0,0,1709863216.3529234,2,12635,12630,12624,12630,12632,12648,12649,12646,35558,49,6,4,-767,16434,-2949,0,0,0,1709863216.3529234,3,,,,,,,,,,,,,,,,,0,0,1709863216.3529234,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.3529234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31572,30604,30608,29836,30892,6417,14645,-3452,-2217,0,-303,1709863216.4370456,0,18368,18575,18673,18657,18638,18505,18345,18321,17010,766,102,91,-6839,-13884,5530,0,0,0,1709863216.4501934,1,18245,18275,18293,18290,18224,18100,18074,18109,14538,471,104,41,71,-14908,4875,0,0,0,1709863216.4501934,2,12520,12500,12492,12510,12515,12533,12544,12512,34590,78,11,38,-1689,15050,-459,0,0,0,1709863216.4501934,3,,,,,,,,,,,,,,,,,0,0,1709863216.4501934,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.4501934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31540,30588,30596,29728,29972,6892,15422,-3439,-2254,0,-336,1709863216.5319633,0,17825,17831,17796,17750,17739,17732,17742,17759,11102,200,59,13,-5267,-14570,6624,0,0,0,1709863216.5446904,1,18098,18125,18138,18135,18171,18192,18162,18139,14088,139,53,38,116,-15485,4563,0,0,0,1709863216.5446904,2,12435,12448,12466,12481,12467,12454,12444,12439,34098,81,19,3,-3119,15485,-475,0,0,0,1709863216.5446904,3,,,,,,,,,,,,,,,,,0,0,1709863216.5446904,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.5446904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31520,30524,30536,29792,30912,3425,14610,-2629,-2229,0,-307,1709863216.6301327,0,17478,17469,17458,17453,17446,17445,17446,17433,8556,55,34,34,-4338,-14420,7201,0,0,0,1709863216.641301,1,17954,17935,17923,17926,17930,17935,17939,17926,12396,28,28,28,2909,-16300,4144,0,0,0,1709863216.641301,2,12450,12458,12445,12439,12448,12464,12478,12463,34109,56,32,15,-2142,16644,-1604,0,0,0,1709863216.641301,3,,,,,,,,,,,,,,,,,0,0,1709863216.641301,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.641301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31476,30544,30612,29928,30996,5092,14565,-2853,-2213,0,-293,1709863216.7318623,0,17436,17455,17423,17447,17471,17511,17515,17489,8675,167,43,33,-4819,-14048,7258,0,0,0,1709863216.7433822,1,17657,17676,17693,17722,17709,17730,17775,17772,10662,164,134,49,2470,-15766,4423,0,0,0,1709863216.7433822,2,12457,12439,12404,12397,12412,12427,12426,12426,33852,81,58,18,-1783,16397,-1866,0,0,0,1709863216.7433822,3,,,,,,,,,,,,,,,,,0,0,1709863216.7433822,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.7433822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31620,30576,30728,26468,31036,6641,15711,-4495,-2202,0,-294,1709863216.8309445,0,18033,18102,18118,18074,18031,18010,18017,18009,13322,213,76,19,-5855,-14769,6532,0,0,0,1709863216.8420734,1,17594,17558,17550,17571,17604,17646,17698,17648,9797,265,52,31,1878,-15476,4824,0,0,0,1709863216.8420734,2,12514,12543,12575,12584,12563,12537,12486,12463,34729,221,36,32,-2842,15307,-1026,0,0,0,1709863216.8420734,3,,,,,,,,,,,,,,,,,0,0,1709863216.8420734,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.8420734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31568,30516,30764,26988,31008,6183,15542,-4801,-2210,0,-298,1709863216.9232829,0,18533,18552,18563,18548,18519,18502,18501,18516,17162,122,15,4,-4957,-14146,6839,0,0,0,1709863216.9359438,1,17942,17958,17969,17959,17941,17944,17961,17976,12578,23,57,23,1759,-15624,4752,0,0,0,1709863216.9359438,2,12704,12701,12687,12682,12696,12704,12725,12710,36072,65,17,18,-2802,16947,-616,0,0,0,1709863216.9359438,3,,,,,,,,,,,,,,,,,0,0,1709863216.9359438,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863216.9359438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31620,30596,30680,29672,31040,5235,14585,-2793,-2202,0,-278,1709863217.0184562,0,18800,18804,18790,18768,18746,18719,18682,18672,18909,240,111,64,-5626,-14160,6614,0,0,0,1709863217.0324306,1,18229,18214,18194,18183,18196,18216,18234,18259,14653,127,12,24,1259,-15432,4638,0,0,0,1709863217.0324306,2,12696,12695,12690,12678,12682,12682,12684,12687,35958,30,12,3,-1552,16229,-1449,0,0,0,1709863217.0324306,3,,,,,,,,,,,,,,,,,0,0,1709863217.0324306,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.0324306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,30604,30496,29924,31068,7979,14295,-4712,-2197,0,-271,1709863217.1180065,0,18214,18249,18254,18315,18467,18547,18547,18486,16007,712,120,167,-5732,-14719,6326,0,0,0,1709863217.1299481,1,18247,18268,18317,18312,18290,18286,18286,18247,15181,120,66,15,1514,-15643,4353,0,0,0,1709863217.1299481,2,12595,12595,12549,12520,12501,12517,12537,12553,34831,177,40,25,-2580,15825,-1088,0,0,0,1709863217.1299481,3,,,,,,,,,,,,,,,,,0,0,1709863217.1299481,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.1299481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31504,30604,28960,29976,31032,7339,15425,-4858,-2174,0,-255,1709863217.2047117,0,17895,17962,17938,17912,17879,17812,17787,17835,11948,318,55,36,-5248,-14203,5979,0,0,0,1709863217.2189145,1,18169,18189,18171,18156,18177,18190,18202,18194,14376,61,39,34,1586,-15793,4590,0,0,0,1709863217.2189145,2,12469,12446,12433,12431,12448,12437,12440,12416,33984,19,56,34,-2123,16007,-1129,0,0,0,1709863217.2189145,3,,,,,,,,,,,,,,,,,0,0,1709863217.2189145,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.2189145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31568,30632,28428,29972,31100,7182,15475,-5230,-2172,0,-254,1709863217.303318,0,17313,17311,17331,17367,17387,17404,17421,17411,7873,216,81,39,-5090,-14442,6538,0,0,0,1709863217.3163774,1,17955,17993,18021,18022,18028,18007,17996,17973,12923,127,34,28,2802,-15711,4889,0,0,0,1709863217.3163774,2,12362,12352,12342,12342,12347,12350,12360,12393,33312,74,33,27,-605,15302,-1651,0,0,0,1709863217.3163774,3,,,,,,,,,,,,,,,,,0,0,1709863217.3163774,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.3163774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31540,30620,30668,30136,31008,7303,26648,-10800,-2136,0,-215,1709863217.4013731,0,17387,17348,17306,17241,17178,17190,17253,17285,7116,376,13,71,-4656,-14399,7412,0,0,0,1709863217.412888,1,17898,17933,17965,17924,17806,17770,17791,17797,11812,396,55,73,1967,-16272,4147,0,0,0,1709863217.412888,2,12230,12262,12278,12300,12389,12465,12492,12557,33437,552,199,226,-1367,16926,-2395,0,0,0,1709863217.412888,3,,,,,,,,,,,,,,,,,0,0,1709863217.412888,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.412888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31592,30256,30544,30124,31092,9111,12989,-3841,-2119,0,-201,1709863217.4963999,0,17352,17530,17658,17676,17673,17773,17960,18001,10551,751,701,391,-4326,-13909,5292,0,0,0,1709863217.5083165,1,17493,17418,17428,17381,17370,17410,17502,17636,8566,396,200,118,-135,-15188,3751,0,0,0,1709863217.5083165,2,13136,13167,13027,12939,12894,12893,12673,12292,37485,1005,892,586,-2707,14035,491,0,0,0,1709863217.5083165,3,,,,,,,,,,,,,,,,,0,0,1709863217.5083165,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.5083165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31668,28332,30636,30160,31020,7264,15319,-5113,-2105,0,-188,1709863217.5939088,0,18274,18282,18303,18283,18305,18318,18363,18369,15425,146,101,71,-4994,-14601,6572,0,0,0,1709863217.6068668,1,17854,17860,17862,17851,17858,17868,17868,17871,11820,26,18,18,1887,-16024,4518,0,0,0,1709863217.6068668,2,12729,12737,12724,12739,12741,12745,12754,12759,36391,49,17,22,-2961,16462,-911,0,0,0,1709863217.6068668,3,,,,,,,,,,,,,,,,,0,0,1709863217.6068668,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.6068668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31556,30356,30588,30132,31016,6939,24223,-5065,-2118,0,-186,1709863217.6930723,0,18747,18766,18799,18821,18818,18800,18771,18749,19199,155,6,4,-4157,-14466,7258,0,0,0,1709863217.7050025,1,18177,18180,18155,18138,18156,18184,18205,18229,14352,143,27,44,2517,-16158,4960,0,0,0,1709863217.7050025,2,12848,12867,12843,12820,12792,12746,12718,12743,36841,278,93,29,-2929,16735,-1832,0,0,0,1709863217.7050025,3,,,,,,,,,,,,,,,,,0,0,1709863217.7050025,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.7050025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,30592,30560,30176,31100,6331,13283,-534,-2123,0,-186,1709863217.7905815,0,19025,18890,18676,18553,18438,18317,18234,18124,17185,1340,765,553,-3938,-13797,6648,0,0,0,1709863217.8026977,1,18195,18115,18173,18285,18354,18212,18134,18127,14523,349,256,21,2152,-16258,3416,0,0,0,1709863217.8026977,2,12776,12755,12721,12692,12608,12504,12480,12489,35489,597,198,156,-208,16485,-634,0,0,0,1709863217.8026977,3,,,,,,,,,,,,,,,,,0,0,1709863217.8026977,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.8026977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29004,30084,30640,30196,31088,4714,16040,-2483,-2106,0,-187,1709863217.8883529,0,18317,18153,18079,18080,18160,18233,18274,18221,14445,404,150,120,-4546,-14369,6636,0,0,0,1709863217.901031,1,18350,18444,18382,18141,18210,18357,18324,18249,15385,281,436,72,2042,-16220,4294,0,0,0,1709863217.901031,2,12809,12820,12786,12857,12894,12899,12838,12740,37106,225,145,95,-2286,16965,-340,0,0,0,1709863217.901031,3,,,,,,,,,,,,,,,,,0,0,1709863217.901031,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.901031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28692,29864,30612,30168,31092,5991,14441,-3487,-2108,0,-203,1709863217.983367,0,17443,17422,17464,17494,17497,17447,17374,17354,8423,241,104,63,-3403,-14402,7105,0,0,0,1709863217.9968832,1,18184,18168,18166,18163,18203,18146,18002,17979,13939,337,278,97,2881,-16223,4344,0,0,0,1709863217.9968832,2,12508,12495,12474,12457,12432,12418,12425,12422,34095,166,53,55,-826,16869,-2203,0,0,0,1709863217.9968832,3,,,,,,,,,,,,,,,,,0,0,1709863217.9968832,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863217.9968832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31512,30512,30556,30148,31036,3655,15878,-2055,-2110,0,-206,1709863218.0800226,0,17262,17253,17283,17319,17376,17401,17339,17206,7367,309,129,77,-4414,-14220,7215,0,0,0,1709863218.0920687,1,17860,17809,17771,17748,17785,17863,17920,17966,11650,391,62,59,3257,-15918,4369,0,0,0,1709863218.0920687,2,12648,12651,12658,12689,12684,12685,12683,12661,35823,85,16,22,-25,16168,-2470,0,0,0,1709863218.0920687,3,,,,,,,,,,,,,,,,,0,0,1709863218.0920687,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.0920687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31536,30268,30616,30192,31064,9578,15532,-7464,-2093,0,-199,1709863218.1732106,0,17255,17141,17185,17236,17310,17459,17601,17838,7953,1076,522,347,-6324,-14039,5037,0,0,0,1709863218.1870422,1,17493,17373,17266,17314,17394,17465,17548,17571,8352,571,86,39,-1029,-14650,4635,0,0,0,1709863218.1870422,2,11615,11905,12022,12207,12140,12232,12476,12601,31662,1075,1001,575,-5809,13516,3301,0,0,0,1709863218.1870422,3,,,,,,,,,,,,,,,,,0,0,1709863218.1870422,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.1870422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31736,26652,30692,30168,31092,7662,15248,-5387,-2094,0,-199,1709863218.266953,0,18082,18160,18255,18326,18290,18193,18176,18192,14602,359,175,90,-5477,-14597,6579,0,0,0,1709863218.2803674,1,17629,17606,17623,17609,17590,17579,17554,17550,9668,130,49,62,4027,-16530,4292,0,0,0,1709863218.2803674,2,12665,12669,12645,12662,12670,12683,12688,12683,35828,67,7,20,-2720,16826,-1017,0,0,0,1709863218.2803674,3,,,,,,,,,,,,,,,,,0,0,1709863218.2803674,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.2803674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31584,29460,30680,30164,31072,6201,15115,-3537,-2111,0,-205,1709863218.3624709,0,18690,18677,18671,18663,18681,18752,18804,18865,18731,343,143,102,-3833,-13911,6908,0,0,0,1709863218.3751242,1,17759,17755,17759,17745,17739,17728,17711,17716,10840,89,35,23,2761,-15722,3921,0,0,0,1709863218.3751242,2,12862,12873,12862,12842,12830,12828,12833,12848,37242,88,11,4,-2225,16058,-2123,0,0,0,1709863218.3751242,3,,,,,,,,,,,,,,,,,0,0,1709863218.3751242,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.3751242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31500,30636,30436,30104,31092,5194,15626,-3024,-2107,0,-204,1709863218.4600785,0,19064,18964,18877,18788,18709,18613,18557,18489,18989,872,452,347,-4927,-13406,6754,0,0,0,1709863218.4725304,1,17895,17880,18009,18088,18107,18119,18138,18080,13244,484,222,50,1709,-15233,4519,0,0,0,1709863218.4725304,2,12613,12622,12640,12699,12705,12672,12654,12616,35684,186,31,37,-1354,15019,-1627,0,0,0,1709863218.4725304,3,,,,,,,,,,,,,,,,,0,0,1709863218.4725304,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.4725304,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.4725304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31468,30692,27548,30188,30992,7060,15092,-4550,-2106,0,-207,1709863218.5574262,0,18196,18217,18255,18275,18270,18252,18240,18201,14834,156,29,12,-5592,-14502,6737,0,0,0,1709863218.569859,1,18035,18011,17992,17952,17954,17977,18012,18050,12911,186,20,28,697,-15912,4582,0,0,0,1709863218.569859,2,12526,12518,12499,12498,12489,12481,12499,12510,34484,73,19,17,-1017,16095,-1327,0,0,0,1709863218.569859,3,,,,,,,,,,,,,,,,,0,0,1709863218.569859,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.569859,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.569859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,30692,28204,30192,31080,6975,14501,-3092,-2114,0,-207,1709863218.6568308,0,17639,17658,17663,17681,17678,17669,17667,17661,10244,60,19,19,-3976,-14461,7470,0,0,0,1709863218.6700928,1,18064,18081,18096,18103,18128,18137,18140,18156,13833,137,60,70,2922,-16187,4176,0,0,0,1709863218.6700928,2,12470,12452,12443,12457,12453,12427,12425,12450,34041,50,61,6,-1557,16523,-2114,0,0,0,1709863218.6700928,3,,,,,,,,,,,,,,,,,0,0,1709863218.6700928,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.6700928,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.6700928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31480,30552,30536,30056,30972,4667,12181,-2072,-2116,0,-203,1709863218.7600727,0,17430,17408,17395,17314,17277,17278,17336,17390,7756,314,30,22,-5219,-14139,7644,0,0,0,1709863218.773136,1,18211,18211,18238,18241,18240,18271,18288,18281,14909,128,85,25,2482,-15609,5054,0,0,0,1709863218.773136,2,12449,12430,12395,12386,12379,12366,12354,12375,33597,142,86,34,-1762,16446,-2478,0,0,0,1709863218.773136,3,,,,,,,,,,,,,,,,,0,0,1709863218.773136,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.773136,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.773136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,30564,30676,28220,31044,5109,15489,-3965,-2125,0,-221,1709863218.8664224,0,17677,17630,17636,17680,17707,17695,17646,17681,10280,94,108,39,-5416,-14244,7006,0,0,0,1709863218.880032,1,18136,18201,18270,18301,18262,18225,18186,18160,14669,294,67,9,726,-15458,4520,0,0,0,1709863218.880032,2,12511,12536,12553,12538,12507,12488,12458,12440,34495,200,46,40,-2123,15922,-855,0,0,0,1709863218.880032,3,,,,,,,,,,,,,,,,,0,0,1709863218.880032,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.880032,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.880032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31504,30596,30672,27064,31092,6007,15345,-4007,-2129,0,-221,1709863218.9729538,0,18140,18162,18198,18207,18222,18226,18217,18181,14481,152,53,19,-4169,-14334,6846,0,0,0,1709863218.9850223,1,17945,17954,17961,17961,17970,17959,17943,17946,12567,46,12,15,2946,-16069,4165,0,0,0,1709863218.9850223,2,12475,12457,12424,12429,12464,12521,12533,12521,34287,221,33,8,-2498,15620,-651,0,0,0,1709863218.9850223,3,,,,,,,,,,,,,,,,,0,0,1709863218.9850223,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.9850223,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863218.9850223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31548,30576,30540,29992,31056,5532,14160,-1873,-2140,0,-217,1709863219.0733805,0,18478,18468,18415,18384,18446,18548,18616,18623,16906,450,107,84,-4914,-13729,6749,0,0,0,1709863219.0860946,1,17757,17761,17747,17718,17732,17743,17725,17702,10813,53,85,23,2959,-15575,4138,0,0,0,1709863219.0860946,2,12537,12516,12495,12485,12482,12483,12508,12542,34511,122,32,9,-1834,16153,-2164,0,0,0,1709863219.0860946,3,,,,,,,,,,,,,,,,,0,0,1709863219.0860946,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.0860946,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.0860946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31508,30556,30596,29840,30572,3024,15199,-3087,-2148,0,-223,1709863219.1768982,0,18288,18363,18329,18296,18224,18141,18103,18160,14832,495,93,27,-4964,-13784,7183,0,0,0,1709863219.1899893,1,17487,17450,17436,17416,17382,17352,17342,17284,8077,269,136,146,2448,-15587,4604,0,0,0,1709863219.1899893,2,12476,12499,12506,12503,12486,12467,12479,12493,34373,56,37,25,-2895,16847,-1500,0,0,0,1709863219.1899893,3,,,,,,,,,,,,,,,,,0,0,1709863219.1899893,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.1899893,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.1899893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
